date,stock_code,stock_name,shares,weight
2026-06-24,2357,華碩,8825560,8.82
2026-06-24,2327,國巨,8495510,8.5
2026-06-24,3231,緯創,7967309,7.97
2026-06-24,2308,台達電,7660230,7.67
2026-06-24,2882,國泰金,5378450,5.37
2026-06-24,2317,鴻海,3357520,3.35
2026-06-23,3231,緯創,38632030,38.63
2026-06-23,3711,日月光投控,12315090,12.32
2026-06-23,2317,鴻海,12231630,12.23
2026-06-23,2881,富邦金,11342960,11.34
2026-06-23,2327,國巨,6489140,6.48
2026-06-23,3034,聯詠,6050879,6.06
2026-06-23,2609,陽明,5489970,5.48
2026-06-23,2454,聯發科,4211079,4.22
2026-06-23,2308,台達電,3233130,3.24
2026-06-22,2454,聯發科,54529200,54.52
2026-06-22,2317,鴻海,13454499,13.45
2026-06-22,2609,陽明,12702540,12.7
2026-06-22,2881,富邦金,5290630,5.29
2026-06-22,3711,日月光投控,4549050,4.54
2026-06-22,2882,國泰金,3896390,3.9
2026-06-22,2308,台達電,3096200,3.1
2026-06-22,3231,緯創,2494280,2.5
2026-06-21,2454,聯發科,14882450,14.89
2026-06-21,2357,華碩,14073040,14.07
2026-06-21,2408,南亞科,13705870,13.71
2026-06-21,3034,聯詠,9288560,9.28
2026-06-21,2881,富邦金,8788630,8.79
2026-06-21,3711,日月光投控,7452920,7.46
2026-06-21,2301,光寶科,6394140,6.39
2026-06-21,2308,台達電,6058150,6.05
2026-06-21,2603,長榮,5491020,5.5
2026-06-21,2327,國巨,4726520,4.72
2026-06-21,2379,瑞昱,4721930,4.73
2026-06-21,2330,台積電,4415120,4.41
2026-06-20,2382,廣達,44533900,44.54
2026-06-20,2330,台積電,12459590,12.45
2026-06-20,2891,中信金,12218710,12.22
2026-06-20,3034,聯詠,11346789,11.35
2026-06-20,2408,南亞科,6304149,6.31
2026-06-20,2379,瑞昱,5922590,5.93
2026-06-20,2881,富邦金,5163230,5.17
2026-06-20,3231,緯創,2036109,2.03
2026-06-19,3034,聯詠,34321960,34.32
2026-06-19,2379,瑞昱,14880490,14.88
2026-06-19,2881,富邦金,14094349,14.1
2026-06-19,2308,台達電,11775560,11.77
2026-06-19,2330,台積電,7597309,7.59
2026-06-19,2301,光寶科,7262440,7.26
2026-06-19,2891,中信金,5096700,5.1
2026-06-19,2327,國巨,4978080,4.98
2026-06-18,2301,光寶科,14186210,14.18
2026-06-18,2603,長榮,12529160,12.53
2026-06-18,2308,台達電,10752580,10.75
2026-06-18,2454,聯發科,9964850,9.97
2026-06-18,2317,鴻海,9580540,9.58
2026-06-18,2379,瑞昱,9089700,9.08
2026-06-18,2881,富邦金,8701140,8.7
2026-06-18,2408,南亞科,8277870,8.28
2026-06-18,3231,緯創,5720780,5.73
2026-06-18,2882,國泰金,5685840,5.68
2026-06-18,2382,廣達,3309710,3.3
2026-06-18,3711,日月光投控,2222300,2.22
2026-06-17,2330,台積電,35980270,35.99
2026-06-17,3231,緯創,14690750,14.7
2026-06-17,2327,國巨,11659820,11.66
2026-06-17,3034,聯詠,8718550,8.71
2026-06-17,2408,南亞科,7390319,7.39
2026-06-17,2301,光寶科,6871660,6.88
2026-06-17,2609,陽明,6798880,6.79
2026-06-17,2357,華碩,4643930,4.65
2026-06-17,2308,台達電,3229020,3.23
2026-06-16,3034,聯詠,14446059,14.45
2026-06-16,2609,陽明,13733970,13.74
2026-06-16,2357,華碩,13479900,13.47
2026-06-16,2454,聯發科,12308400,12.3
2026-06-16,2408,南亞科,11231710,11.24
2026-06-16,2882,國泰金,8530169,8.54
2026-06-16,2603,長榮,7992060,8.0
2026-06-16,2327,國巨,6617329,6.62
2026-06-16,2891,中信金,3412500,3.41
2026-06-16,3711,日月光投控,2883830,2.88
2026-06-16,2317,鴻海,2721910,2.72
2026-06-16,2379,瑞昱,2634550,2.63
2026-06-15,2609,陽明,38259050,38.25
2026-06-15,2327,國巨,13111690,13.11
2026-06-15,2603,長榮,11681849,11.69
2026-06-15,2881,富邦金,8872819,8.87
2026-06-15,2382,廣達,8764340,8.76
2026-06-15,2317,鴻海,6039600,6.04
2026-06-15,2357,華碩,5548960,5.55
2026-06-15,2301,光寶科,4801950,4.8
2026-06-15,2454,聯發科,2935900,2.93
2026-06-14,2317,鴻海,31617780,31.62
2026-06-14,2327,國巨,14039439,14.03
2026-06-14,2603,長榮,13135610,13.14
2026-06-14,2881,富邦金,12148900,12.14
2026-06-14,2454,聯發科,11268960,11.26
2026-06-14,2330,台積電,4296120,4.29
2026-06-14,2382,廣達,3479870,3.47
2026-06-14,2882,國泰金,3433020,3.43
2026-06-14,2308,台達電,3431450,3.43
2026-06-14,3034,聯詠,3188610,3.19
2026-06-13,2882,國泰金,37093240,37.1
2026-06-13,2308,台達電,14476800,14.47
2026-06-13,2454,聯發科,12733320,12.74
2026-06-13,3231,緯創,10551290,10.55
2026-06-13,2327,國巨,9272530,9.27
2026-06-13,2382,廣達,6764180,6.77
2026-06-13,2330,台積電,4979139,4.97
2026-06-13,2881,富邦金,4129059,4.13
2026-06-12,2603,長榮,28472480,28.48
2026-06-12,2317,鴻海,13251510,13.25
2026-06-12,3711,日月光投控,9865890,9.87
2026-06-12,3231,緯創,9027140,9.02
2026-06-12,2330,台積電,8989770,8.99
2026-06-12,3034,聯詠,8218740,8.22
2026-06-12,2454,聯發科,7280970,7.28
2026-06-12,2379,瑞昱,5521060,5.53
2026-06-12,2881,富邦金,3806580,3.81
2026-06-12,2327,國巨,2825870,2.82
2026-06-12,2609,陽明,2735390,2.73
2026-06-11,2891,中信金,36280750,36.28
2026-06-11,2881,富邦金,13605920,13.6
2026-06-11,2454,聯發科,12385890,12.39
2026-06-11,2301,光寶科,11509180,11.5
2026-06-11,3711,日月光投控,7963250,7.96
2026-06-11,2379,瑞昱,7603160,7.61
2026-06-11,2382,廣達,6546520,6.55
2026-06-11,2357,華碩,4112130,4.11
2026-06-10,2317,鴻海,14225510,14.23
2026-06-10,2891,中信金,12810570,12.81
2026-06-10,2382,廣達,12519310,12.52
2026-06-10,2454,聯發科,11474890,11.47
2026-06-10,2357,華碩,11341369,11.35
2026-06-10,2330,台積電,7707900,7.71
2026-06-10,2408,南亞科,7645450,7.64
2026-06-10,3231,緯創,6250200,6.26
2026-06-10,2603,長榮,6112700,6.12
2026-06-10,2308,台達電,5572380,5.58
2026-06-10,2609,陽明,2212130,2.21
2026-06-10,3711,日月光投控,2092170,2.1
2026-06-09,2603,長榮,23293830,23.3
2026-06-09,2609,陽明,14565910,14.56
2026-06-09,2382,廣達,13194020,13.2
2026-06-09,2357,華碩,10232810,10.23
2026-06-09,2330,台積電,8928579,8.93
2026-06-09,3711,日月光投控,6323559,6.33
2026-06-09,2308,台達電,5266240,5.26
2026-06-09,2408,南亞科,5087140,5.08
2026-06-09,3034,聯詠,4821620,4.83
2026-06-09,2301,光寶科,4065209,4.06
2026-06-09,3231,緯創,2115200,2.12
2026-06-09,2454,聯發科,2109110,2.1
2026-06-08,3034,聯詠,53738990,53.74
2026-06-08,2609,陽明,9771800,9.78
2026-06-08,2327,國巨,8774200,8.77
2026-06-08,2603,長榮,7142069,7.14
2026-06-08,3711,日月光投控,6131860,6.14
2026-06-08,2308,台達電,6016200,6.01
2026-06-08,2891,中信金,5073210,5.07
2026-06-08,2382,廣達,3348760,3.35
2026-06-07,2881,富邦金,31144190,31.14
2026-06-07,3711,日月光投控,14459450,14.46
2026-06-07,2357,華碩,13021139,13.02
2026-06-07,3034,聯詠,10529790,10.53
2026-06-07,2327,國巨,10432360,10.44
2026-06-07,2382,廣達,10408850,10.4
2026-06-07,2609,陽明,7326760,7.33
2026-06-07,2882,國泰金,2689490,2.68
2026-06-06,3034,聯詠,28892829,28.9
2026-06-06,2609,陽明,13029289,13.02
2026-06-06,2408,南亞科,11867289,11.87
2026-06-06,2382,廣達,9981930,9.99
2026-06-06,2891,中信金,8992130,8.99
2026-06-06,2330,台積電,8093760,8.09
2026-06-06,2881,富邦金,4019609,4.02
2026-06-06,2327,國巨,3737290,3.74
2026-06-06,2454,聯發科,3154200,3.15
2026-06-06,2603,長榮,3005730,3.0
2026-06-06,2308,台達電,2676430,2.67
2026-06-06,2301,光寶科,2551730,2.56
2026-06-05,3711,日月光投控,39461840,39.47
2026-06-05,2603,長榮,12217910,12.21
2026-06-05,2330,台積電,11932030,11.94
2026-06-05,2609,陽明,10890990,10.89
2026-06-05,2881,富邦金,8611320,8.61
2026-06-05,2882,國泰金,7334469,7.34
2026-06-05,2308,台達電,5575770,5.57
2026-06-05,2891,中信金,3974370,3.97
2026-06-04,2379,瑞昱,20559429,20.56
2026-06-04,2357,華碩,12327800,12.33
2026-06-04,2609,陽明,12130790,12.13
2026-06-04,2382,廣達,11914470,11.92
2026-06-04,2330,台積電,11550770,11.55
2026-06-04,2327,國巨,10706990,10.7
2026-06-04,2454,聯發科,10660690,10.67
2026-06-04,2308,台達電,4943530,4.94
2026-06-04,3231,緯創,2790210,2.79
2026-06-04,3034,聯詠,2418280,2.41
2026-06-03,2882,國泰金,22469320,22.46
2026-06-03,2301,光寶科,13075810,13.08
2026-06-03,2609,陽明,11240420,11.24
2026-06-03,3231,緯創,10524240,10.53
2026-06-03,3034,聯詠,10469440,10.46
2026-06-03,2603,長榮,8480400,8.49
2026-06-03,2330,台積電,7630000,7.62
2026-06-03,2308,台達電,5245700,5.24
2026-06-03,2357,華碩,4354740,4.35
2026-06-03,2881,富邦金,4237190,4.23
2026-06-03,3711,日月光投控,2292580,2.3
2026-05-27,2357,華碩,25971180,25.97
2026-05-27,2609,陽明,13203130,13.21
2026-05-27,2317,鴻海,11099180,11.1
2026-05-27,2379,瑞昱,10293510,10.3
2026-05-27,3034,聯詠,10205280,10.2
2026-05-27,2382,廣達,9898780,9.9
2026-05-27,2408,南亞科,6115740,6.11
2026-05-27,2881,富邦金,4827990,4.83
2026-05-27,2603,長榮,4492040,4.5
2026-05-27,2327,國巨,3879860,3.88
2026-05-26,2308,台達電,39752940,39.75
2026-05-26,2609,陽明,14058950,14.06
2026-05-26,2382,廣達,8122529,8.12
2026-05-26,2881,富邦金,8103539,8.11
2026-05-26,2301,光寶科,7512050,7.51
2026-05-26,2327,國巨,7014090,7.01
2026-05-26,2408,南亞科,6074550,6.08
2026-05-26,2454,聯發科,5588250,5.59
2026-05-26,2603,長榮,3767189,3.77
2026-05-25,2609,陽明,14366420,14.36
2026-05-25,2308,台達電,14054430,14.05
2026-05-25,2330,台積電,12760770,12.77
2026-05-25,2357,華碩,11373660,11.37
2026-05-25,2408,南亞科,10998350,10.99
2026-05-25,2382,廣達,9770240,9.78
2026-05-25,2881,富邦金,7459660,7.45
2026-05-25,3034,聯詠,6672720,6.67
2026-05-25,3231,緯創,4201770,4.2
2026-05-25,3711,日月光投控,2961520,2.97
2026-05-25,2891,中信金,2887470,2.89
2026-05-25,2882,國泰金,2500930,2.5
2026-05-24,2330,台積電,12538249,12.54
2026-05-24,2454,聯發科,12506950,12.5
2026-05-24,2382,廣達,12106160,12.11
2026-05-24,3034,聯詠,10811390,10.82
2026-05-24,3711,日月光投控,10659370,10.65
2026-05-24,2308,台達電,10371600,10.38
2026-05-24,2603,長榮,9219220,9.21
2026-05-24,2379,瑞昱,8764600,8.76
2026-05-24,2609,陽明,8457680,8.45
2026-05-24,3231,緯創,2436050,2.43
2026-05-24,2327,國巨,2141290,2.15
