date,stock_code,stock_name,shares,weight
2026-06-15,2881,富邦金,13871319,13.87
2026-06-15,2882,國泰金,12362979,12.37
2026-06-15,2330,台積電,11720790,11.72
2026-06-15,2301,光寶科,8828480,8.83
2026-06-15,2382,廣達,4349170,4.35
2026-06-15,2317,鴻海,2993700,3.0
2026-06-15,3711,日月光投控,2054210,2.06
2026-06-14,2881,富邦金,33389980,33.38
2026-06-14,2891,中信金,14482540,14.48
2026-06-14,3034,聯詠,13950500,13.96
2026-06-14,2330,台積電,12973690,12.97
2026-06-14,2317,鴻海,9690530,9.69
2026-06-14,2301,光寶科,5308629,5.31
2026-06-14,3231,緯創,5283380,5.28
2026-06-14,2454,聯發科,4930330,4.93
2026-06-13,2301,光寶科,25240100,25.25
2026-06-13,2379,瑞昱,14392360,14.39
2026-06-13,2308,台達電,12192570,12.19
2026-06-13,2603,長榮,12063290,12.07
2026-06-13,2881,富邦金,11223250,11.23
2026-06-13,3231,緯創,11062710,11.06
2026-06-13,2891,中信金,5264120,5.26
2026-06-13,2317,鴻海,4363650,4.37
2026-06-13,2609,陽明,4173369,4.18
2026-06-12,3034,聯詠,18956680,18.96
2026-06-12,2891,中信金,14459489,14.45
2026-06-12,2327,國巨,14452270,14.46
2026-06-12,2382,廣達,12796010,12.8
2026-06-12,3231,緯創,11882900,11.89
2026-06-12,2357,華碩,9460020,9.46
2026-06-12,2454,聯發科,9442170,9.44
2026-06-12,2301,光寶科,8533189,8.54
2026-06-11,2317,鴻海,22272600,22.27
2026-06-11,2301,光寶科,14186090,14.19
2026-06-11,2891,中信金,13778130,13.78
2026-06-11,2308,台達電,13686470,13.69
2026-06-11,2881,富邦金,9870710,9.87
2026-06-11,3711,日月光投控,8963190,8.97
2026-06-11,2379,瑞昱,4866020,4.86
2026-06-11,2454,聯發科,4630800,4.63
2026-06-11,2327,國巨,4241150,4.25
2026-06-11,2609,陽明,3482510,3.49
2026-06-10,2891,中信金,14389000,14.38
2026-06-10,2317,鴻海,14356310,14.36
2026-06-10,2408,南亞科,11940310,11.94
2026-06-10,2327,國巨,10726310,10.73
2026-06-10,2603,長榮,9935509,9.94
2026-06-10,2382,廣達,8819000,8.82
2026-06-10,2379,瑞昱,8548469,8.54
2026-06-10,2301,光寶科,8217940,8.21
2026-06-10,3711,日月光投控,3473629,3.48
2026-06-10,2454,聯發科,3425860,3.43
2026-06-10,2882,國泰金,3205380,3.2
2026-06-10,2609,陽明,2979690,2.97
2026-06-09,2609,陽明,18815920,18.82
2026-06-09,2301,光寶科,14198859,14.2
2026-06-09,2308,台達電,13187800,13.18
2026-06-09,2881,富邦金,11260760,11.26
2026-06-09,2330,台積電,10281739,10.28
2026-06-09,2603,長榮,8798980,8.79
2026-06-09,2408,南亞科,6031600,6.03
2026-06-09,2327,國巨,5424029,5.43
2026-06-09,2882,國泰金,5137770,5.13
2026-06-09,3231,緯創,4566819,4.56
2026-06-09,2379,瑞昱,2319370,2.32
2026-06-08,2382,廣達,16914140,16.91
2026-06-08,2881,富邦金,14013180,14.01
2026-06-08,2379,瑞昱,12523180,12.52
2026-06-08,2357,華碩,12447830,12.44
2026-06-08,3231,緯創,11358970,11.36
2026-06-08,2454,聯發科,10224930,10.22
2026-06-08,2308,台達電,7693220,7.7
2026-06-08,2609,陽明,7245539,7.25
2026-06-08,2327,國巨,4587810,4.58
2026-06-08,2330,台積電,3014630,3.01
2026-06-07,2301,光寶科,35518260,35.52
2026-06-07,2382,廣達,11402490,11.41
2026-06-07,2317,鴻海,10873100,10.87
2026-06-07,2609,陽明,9869500,9.87
2026-06-07,2454,聯發科,9851450,9.86
2026-06-07,2357,華碩,8750740,8.75
2026-06-07,2379,瑞昱,8146360,8.14
2026-06-07,2603,長榮,5587770,5.58
2026-06-06,2881,富邦金,14512240,14.52
2026-06-06,2882,國泰金,14169270,14.17
2026-06-06,2301,光寶科,13084989,13.09
2026-06-06,3711,日月光投控,12319640,12.32
2026-06-06,3034,聯詠,11815660,11.82
2026-06-06,2603,長榮,10264600,10.27
2026-06-06,2609,陽明,7002930,7.0
2026-06-06,2379,瑞昱,6113390,6.12
2026-06-06,2308,台達電,4514560,4.51
2026-06-06,2330,台積電,4075510,4.08
2026-06-06,2382,廣達,2105110,2.1
2026-06-05,2454,聯發科,46040180,46.05
2026-06-05,2317,鴻海,14635650,14.64
2026-06-05,2881,富邦金,12580900,12.59
2026-06-05,2327,國巨,11780440,11.79
2026-06-05,2301,光寶科,4935040,4.93
2026-06-05,2382,廣達,4009449,4.01
2026-06-05,2609,陽明,3700110,3.71
2026-06-05,2330,台積電,2286179,2.28
2026-06-04,2408,南亞科,36098830,36.09
2026-06-04,2454,聯發科,13493320,13.49
2026-06-04,2382,廣達,12476530,12.48
2026-06-04,3231,緯創,9076430,9.07
2026-06-04,3711,日月光投控,8934539,8.93
2026-06-04,2891,中信金,8149940,8.15
2026-06-04,2301,光寶科,6564889,6.56
2026-06-04,2609,陽明,5234780,5.23
2026-06-03,2379,瑞昱,14933999,14.93
2026-06-03,2327,國巨,13333530,13.33
2026-06-03,2308,台達電,13151760,13.15
2026-06-03,2317,鴻海,12932060,12.93
2026-06-03,2330,台積電,10590430,10.59
2026-06-03,2408,南亞科,10451430,10.46
2026-06-03,2357,華碩,8126690,8.13
2026-06-03,2382,廣達,7483700,7.48
2026-06-03,2609,陽明,5329320,5.33
2026-06-03,3231,緯創,3663339,3.67
2026-05-27,3105,穩懋,3433000,3.59
2026-05-27,3037,欣興,2902000,5.85
2026-05-27,2330,台積電,1761000,7.55
2026-05-27,8996,高力,1674000,3.79
2026-05-27,2345,智邦,1012000,4.94
2026-05-27,2383,台光電,536000,5.3
2026-05-27,6669,緯穎,400000,3.79
2026-05-27,3443,創意,360000,3.42
2026-05-27,2059,川湖,358000,3.28
2026-05-27,6223,旺矽,339000,4.04
2026-05-26,2881,富邦金,40187140,40.19
2026-05-26,2408,南亞科,11038540,11.03
2026-05-26,2379,瑞昱,10274879,10.28
2026-05-26,2301,光寶科,8959490,8.96
2026-05-26,2317,鴻海,7774260,7.78
2026-05-26,2609,陽明,7303730,7.3
2026-05-26,2357,華碩,5834400,5.84
2026-05-26,2308,台達電,5285890,5.29
2026-05-26,3711,日月光投控,3321150,3.33
2026-05-25,2379,瑞昱,32707900,32.71
2026-05-25,2609,陽明,14884470,14.88
2026-05-25,2891,中信金,11675780,11.67
2026-05-25,2327,國巨,11418710,11.41
2026-05-25,2881,富邦金,10120600,10.12
2026-05-25,3231,緯創,6249900,6.25
2026-05-25,3711,日月光投控,5385750,5.38
2026-05-25,2882,國泰金,4985980,4.99
2026-05-25,2357,華碩,2586870,2.59
2026-05-24,2382,廣達,41176480,41.17
2026-05-24,2317,鴻海,14674029,14.68
2026-05-24,2327,國巨,10737470,10.74
2026-05-24,2891,中信金,10505240,10.51
2026-05-24,2408,南亞科,10361349,10.37
2026-05-24,2603,長榮,6449180,6.45
2026-05-24,2609,陽明,3588460,3.59
2026-05-24,2330,台積電,2497840,2.49
